Unnamed: 0,target_role,Company,Package(P/A),Experince,Skills,Job_Description,Rating,Reviews,Location,Link-of-job
8683,Business Analyst,Prakhar Software,Not disclosed,2-4 Yrs ,"['Monitoring', 'E-governance', 'Business analysis', 'User acceptance', 'Software testing', 'Usage', 'Process study', 'Process']",Qualification: BE / B Tech / MCA/ MBA . Experience: Minimum 5 years experience in monit...,3.9,26.0,New Delhi,https://www.naukri.com/job-listings-business-analyst-prakhar-software-solutions-new-delhi-2-to-4-years-120822502340
8688,Business Analyst,Mycityindore,Not disclosed,1-3 Yrs ,"['sql', 'python', 'oracle', 'six sigma', 'real time operating system', 'assembly', 'business analysis', 'operating']",• Candidate should be any graduate. • Should have 1 year of experience in same field. •...,,,Indore,https://www.naukri.com/job-listings-business-analyst-mycityindore-indore-1-to-3-years-120819501719
8692,Business Analyst,Optimum Solutions,Not disclosed,1-4 Yrs ,"['analysis', 'integration', 'technical analysis', 'integration testing', 'software testing', 'test cases', 'technical', 'business analysis']",Support Users by providing clarification to functional queries based on Hermes architec...,3.4,195.0,Chennai,https://www.naukri.com/job-listings-business-analyst-optimum-solutions-chennai-1-to-4-years-120621500470
8697,IT Business Analyst,Primestar Hr Placement Consultancy,Not disclosed,5-8 Yrs ,"['management', 'administration', 'resource', 'test cases', 'business analysis', 'business administration', 'project management', 'business intelligence']","Proven experience with business and technical requirements analysis, elicitation, model...",,,Mumbai,https://www.naukri.com/job-listings-it-business-analyst-primestar-hr-placement-consultancy-mumbai-5-to-8-years-120521500902
8721,Analyst,ACE Infoway,Not disclosed,3-6 Yrs ,"['analysis', 'business development', 'communication skills', 'brd', 'business analysis', 'development', 'Business Analyst', 'Good Communication']","Study reference websites and mobile applications, as requiredThe candidate should posse...",3.7,20.0,Ahmedabad,https://www.naukri.com/job-listings-analyst-ace-infoway-ahmedabad-3-to-6-years-110921500004
8722,Business Analyst,Red Symbol Technologies,Not disclosed,3-8 Yrs ,"['analytics', 'bidding', 'grammar', 'hard working', 'marketing', 'online marketing', 'internet marketing', 'internet']",Job Description : Looking for Business Analyst should have experience of bidding on Ela...,,,Jaipur,https://www.naukri.com/job-listings-business-analyst-red-symbol-technologies-pvt-ltd-jaipur-3-to-8-years-110815501131
8723,Business Analyst,Post A Resume,Not disclosed,2-4 Yrs ,"['business analysis', 'cost estimation', 'git', 'cost', 'estimation', 'mysql', 'jquery', 'android']","Possess a proven track record of accomplishments in the areas of Requirement Scoping, F...",3.8,16.0,Ahmedabad,https://www.naukri.com/job-listings-business-analyst-post-a-resume-hr-consultancy-ahmedabad-2-to-4-years-110722501591
8724,IT Business Analyst,CONNECTING 2 WORK,Not disclosed,2-5 Yrs ,"['Management', 'IT Business Analysis', 'Information technology', 'Application development', 'Business administration', 'Business analysis', 'Technology management', 'Senior']",RESPONSIBILITIES AND DUTIES Gather intelligence from corporate executives and middle ma...,4.5,9.0,Trivandrum/Thiruvananthapuram,https://www.naukri.com/job-listings-it-business-analyst-connecting-2-work-trivandrum-thiruvananthapuram-2-to-5-years-110722500126
8726,Business Analyst,Ascendion Engineering,Not disclosed,1-3 Yrs ,"['Business analysis', 'Business Analyst']","Evaluating business processes, anticipating requirements, uncovering areas for improvem...",4.6,15.0,Pune,https://www.naukri.com/job-listings-business-analyst-ascendion-pune-1-to-3-years-110523500912
8727,Business Analyst,Svs Job Consulting Services,Not disclosed,3-5 Yrs ,"['business analysis', 'Business Analyst']","Evaluating business processes, anticipating requirements, uncovering areas for improvem...",,,Chennai,https://www.naukri.com/job-listings-business-analyst-svs-consulting-services-chennai-3-to-5-years-110523500908
8734,Business Analyst,Semiosis Software,Not disclosed,1-6 Yrs ,"['media marketing', 'smo', 'communication skills', 'social media', 'seo', 'google analytics', 'business analysis', 'media']",Should have excellent communication and interpersonal skillsExpertise Required: . The c...,5.0,2.0,Jaipur,https://www.naukri.com/job-listings-business-analyst-semiosis-software-pvt-ltd-jaipur-1-to-6-years-110422501095
8735,IT Business Analyst,Etech Technology Solutions,Not disclosed,1-4 Yrs ,"['research', 'market research', 'process improvement', 'business analysis', 'process', 'publishing', 'improvement', 'jira']","Assess value, develop cases, and prioritize stories, epics and themes to ensure work fo...",1.0,2.0,Gandhinagar,https://www.naukri.com/job-listings-it-business-analyst-etech-technology-solutions-gandhinagar-1-to-4-years-110422500108
8737,Business Analyst II,Vertafore,Not disclosed,1-4 Yrs ,"['analysis', 'life cycle', 'management', 'operations', 'business process', 'business analysis', 'project life cycle', 'process']",Bachelor s degree in Computer Science (or related technical field) or equivalent practi...,4.0,87.0,Hyderabad/Secunderabad,https://www.naukri.com/job-listings-business-analyst-ii-vertafore-hyderabad-secunderabad-1-to-4-years-110322501743
8741,Business Analyst,Spotflock Technologies,Not disclosed,1-3 Yrs ,"['business analysis', 'gui testing', 'analytical', 'engineering', 'microsoft', 'acceptance testing', 'user acceptance', 'time managements']",Monitoring deliverable and ensuring timely completion of projects. Business Analyst Req...,5.0,2.0,Hyderabad/Secunderabad,https://www.naukri.com/job-listings-business-analyst-spotflock-technologies-pvt-ltd-hyderabad-secunderabad-1-to-3-years-110123501602
8742,Analyst,Fusion Analytics World,Not disclosed,2-4 Yrs ,"['monitoring', 'analysis', 'research', 'intelligence', 'analytics', 'data', 'business intelligence', 'html']","Hands on experience with developing statistical and machine learning solutions, and fam...",,,Mumbai,https://www.naukri.com/job-listings-analyst-fusion-analytics-world-mumbai-2-to-4-years-110123501086
8752,Business Analyst,Globals Ites,Not disclosed,1-3 Yrs ,"['analytical', 'application', 'business analysis', 'reporting', 'management', 'operations', 'development', 'reporting tools']","You are required to create positive client experiences, support for the implementation ...",3.8,7.0,Kochi/Cochin,https://www.naukri.com/job-listings-business-analyst-globals-inc-kochi-cochin-1-to-3-years-100821500186
8753,Business Analyst,CR2 Technologies,Not disclosed,2-3 Yrs ,"['analysis', 'process monitoring', 'technical', 'english', 'business analysis', 'prototype', 'budget analysis', 'design']","Responsibility.Review thee requirement and prepare the related documents (SRS, FRS, UML...",,,Ahmedabad,https://www.naukri.com/job-listings-business-analyst-cr2-technologies-ltd-ahmedabad-2-to-3-years-100717500355
8759,Business Analyst,Iorta Technology Solutions,Not disclosed,4-9 Yrs ,"['analysis', 'sql', 'information security', 'business solutions', 'jira', 'business analysis', 'prototype', 'scrum']",Experience or certification in Scrum will be an added advantage . . #MustHaveSkills SCR...,4.3,29.0,Mumbai,https://www.naukri.com/job-listings-business-analyst-iorta-technology-solutions-pvt-ltd-mumbai-4-to-9-years-100522500984
8761,Business Analyst,Digifocal It,Not disclosed,2-5 Yrs ,"['Analysis', 'Open source', 'Management', 'Programming', 'Open', 'Program', 'Business analysis', 'SQL']",He / She would not do any development in this role but should be well versed with conce...,,,Mumbai,https://www.naukri.com/job-listings-business-analyst-digifocal-it-solutions-private-limited-mumbai-2-to-5-years-100423501033
8762,BUSINESS ANALYST,Triangle Global,Not disclosed,5-10 Yrs ,"['Analysis', 'Analytical', 'Agile', 'Data modeling', 'Application development', 'Data', 'Business analysis', 'SQL']","Evaluating business processes, anticipating requirements, uncovering areas for improvem...",,,Gurgaon/Gurugram,https://www.naukri.com/job-listings-business-analyst-triangle-global-gurgaon-gurugram-5-to-10-years-100323503506
8763,Business Analyst,Ellix Hr Consulting,Not disclosed,2-5 Yrs ,"['Sales', 'Stock', 'Management', 'Analytical', 'Excel', 'MIS', 'Business analysis', 'Analytics']",#NAME?,,,Kochi/Cochin,https://www.naukri.com/job-listings-business-analyst-ellix-hr-consulting-kochi-cochin-2-to-5-years-100323503000
8764,Business Analyst,Ansaum Digital,Not disclosed,5-10 Yrs ,"['business analysis', 'Business Analyst']","Evaluating business processes, anticipating requirements, uncovering areas for improvem...",,,Noida,https://www.naukri.com/job-listings-business-analyst-ansaum-digital-noida-5-to-10-years-100323501939
8766,Business Analyst,ARS Traffic &amp;amp;amp;amp; Transport Technology,Not disclosed,3-7 Yrs ,"['management', 'international', 'analytical skills', 'software solutions', 'international clients', 'business solutions', 'client', 'business analysis']",Exhibited good requirement gathering and analytical skills to understand complex projec...,3.4,61.0,Trivandrum,https://www.naukri.com/job-listings-business-analyst-ars-traffic-amp-amp-amp-amp-transport-technology-trivandrum-3-to-7-years-100321500572
8767,IT Business Analyst,Catalyst Media Integrated,Not disclosed,2-7 Yrs ,"['project planning', 'people management', 'technology management', 'sdlc', 'it business analysis', 'project documentation', 'technology', 'project']",Collecting queries from the team and propose suitable solutions in consultation with th...,4.7,3.0,Mumbai,https://www.naukri.com/job-listings-it-business-analyst-catalyst-media-integrated-mumbai-2-to-7-years-100223502156
8768,Business Analyst,Aarvi Technology,Not disclosed,3-8 Yrs ,"['development', 'business analysis', 'agile', 'technology solutions', 'computer science', 'interpersonal skills', 'administration', 'interpersonal']","Bachelors degree in Computer Science, Business Administration, or a related fieldExperi...",,,Surat,https://www.naukri.com/job-listings-business-analyst-aarvi-technology-surat-3-to-8-years-100223501939
8772,Business Analyst,Skillety,Not disclosed,1-3 Yrs ,"['analysis', 'system analysis', 'commercial lending', 'staffing', 'business analysis', 'nbfc', 'treasury', 'interpersonal skill']","Good to have knowledge of GL System as well as Treasury processes such as ALM, Treasury...",3.2,5.0,"Noida, New Delhi",https://www.naukri.com/job-listings-business-analyst-skillety-noida-new-delhi-1-to-3-years-100123501070
8773,Business Analyst,Wondersoft,Not disclosed,5-10 Yrs ,"['analysis', 'time managements', 'recruitment', 'gap', 'software testing', 'product service', 'business analysis', 'functionality testing']","A bachelors degree in business or related field or an MBARequirement Documentation, doi...",3.9,38.0,Chennai,https://www.naukri.com/job-listings-business-analyst-wondersoft-pte-ltd-chennai-5-to-10-years-100123500627
8774,Business Analyst,Xpheno,Not disclosed,2-5 Yrs ,"['project support', 'management', 'reconciliation', 'workflow', 'technology management', 'vendor', 'transit', 'compliance']",#NAME?,3.4,94.0,"Mumbai, Pune",https://www.naukri.com/job-listings-business-analyst-xpheno-mumbai-pune-2-to-5-years-100123500148
8777,Business Analyst,Living Stones,Not disclosed,2-7 Yrs ,"['project', 'quality management', 'management', 'packaging', 'quality assurance', 'business analysis', 'assurance', 'consulting']",:: Junior/ Middle Management :: Marketing Sales Customer Service Software Product Manag...,5.0,3.0,Mumbai,https://www.naukri.com/job-listings-business-analyst-living-stones-mumbai-2-to-7-years-100118500703
8780,Business Analyst,Prakhar Software,Not disclosed,3-5 Yrs ,"['Development Methodologies', 'Development', 'Change management', 'Change', 'Software development methodologies', 'Design', 'Project', 'Agile']",A Business Analyst must have excellent verbal and written skills. The right mix of prog...,3.9,26.0,Bhopal,https://www.naukri.com/job-listings-business-analyst-prakhar-software-solutions-bhopal-3-to-5-years-091122502816
8783,Business Analyst,Vincit Software,Not disclosed,1-4 Yrs ,"['analysis', 'project', 'client', 'business analysis', 'handling', 'client handling', 'online bidding', 'project handling']","Qualification: Preference - BTech, Graduation (Any) JD: Proficient in Business & System...",3.9,9.0,Gurgaon,https://www.naukri.com/job-listings-business-analyst-vincit-software-consulting-gurgaon-1-to-4-years-091019501931
8794,Business Analyst,Nissan Technical Centre,Not disclosed,6-9 Yrs ,"['Management', 'JIRA', 'Business analysis', 'Agile', 'Automotive', 'Japanese', 'Agile methodology', 'Big Data']",Experience in Automotive domain is desired . English language proficiency . Understandi...,,,Trivandrum/Thiruvananthapuram,https://www.naukri.com/job-listings-business-analyst-nissan-technical-centre-europe-trivandrum-thiruvananthapuram-6-to-9-years-090523500934
8796,BUSINESS ANALYST,NJ Group,Not disclosed,1-5 Yrs ,"['project', 'management', 'business analysis', 'handling', 'stakeholder management', 'project handling', 'hod', 'mis']",Preparation and submission of the IT Requirement Document in standard formats,3.8,357.0,Surat,https://www.naukri.com/job-listings-business-analyst-nj-india-invest-private-limited-surat-1-to-5-years-090519501140
8805,Business Analyst,Codeaegis,Not disclosed,2-4 Yrs ,"['project', 'techno-commercial', 'project development', 'business solutions', 'web technologies', 'business analysis', 'web development', 'sales']",Skills . . Requirement gathering and analysis for the mobile application / web developm...,4.7,17.0,Noida,https://www.naukri.com/job-listings-business-analyst-codeaegis-pvt-ltd-noida-2-to-4-years-090123500626
